title	address	city	theme	introduce	traffic_guide	open_time	ticket_information	ticket_price	ticket_total	ticket_surplus	stars
河池市江平田园	 广西·河池  	河池	NA	东兰县武篆镇是一块无数先烈用鲜血浸染的红土地，是广西农民运动的发源地，当年邓小平、张云逸、韦拔群等老一辈无产阶级革命家曾在那里并肩战斗，写下了辉煌的历史篇章。其灿烂的革命历史和伟人们深深的足迹，吸引着全国各地的游客，每年前来谒访圣地的游客络绎不绝。江平田园景区是东兰县武篆镇列宁岩—魁星楼红色旅游景区的一部分，是列宁岩小区的拓展和延伸。该景区延绵几公里长的山系，群峰峻秀，山险洞奇，形态万千。有天门山、月亮山、小象山、观音山、骆驼山等；田园阡陌纵横，如诗如画；东平河穿流而过，蜿蜒曲折，碧如绿黛，青山起伏、曲水莹莹，翠竹依依，村庄掩隐在翠竹中，炊烟缭绕，东平河又在田园中蜿蜒穿行，景区自然景观优美，环境清幽宜人。被旅游行家称为难得的“喀斯特峰丛洼地田园景观”，其高品位的资源，具有很大的市场开发前景。 随着现代工作生活压力的增大和居民休闲时间的增加，越来越多的人选择离开常住地，到生态环境优美的地方放松身心，这种休闲度假式的旅游需求正呈旺盛的增长趋势。把踏访革命圣地、缅怀革命先烈、感受伟人光辉的红色旅游，与山水观光、田园休闲、农家体验绿色生态旅游结合起来，成为“红”“绿”两色相映成趣的集观光游览、休闲度假为一体高品位旅游胜地，使革命老区的红色之旅真正成为寓教于乐的愉快之旅。一定会取得很好的市场效益和社会效益。		NA	NA	NA	400	400	5
罗城水上相思林	 广西·河池 广西河池罗城县小长安镇罗东村 	河池	NA	"水上相思林位于广西罗城仫佬族自治县小长安镇罗东村，景区内有几百亩的亚热带原始水源森林，林中一股股清沏 的泉水漫过森林，并在林中形成了大大小小几十个碧绿的清潭犹如一颗颗散落林中的珍珠。在这里，你可以尽情感受原始丛林的神秘，也可以在林中水潭或者 水中享受清凉和戏水的乐趣。
因为林中还生长着上百颗红豆树，因而就叫做——水上相思林。这里是适合你心灵散步的地方，也 是你和朋友、家人一起休闲、度假、自驾、旅行的好地方。水上相思林就如上天遗落在仫佬山乡的一颗绿宝石！为了你，这森林已等了千年！
景区除了有你没感受过的良好生态环境，还可以为你提供原生态的农家土生土养的农家美食，这里拥有同时接待几百人的 设施和能力。
"	NA	NA	NA	NA	391	391	2
隘洞休闲度假区	 广西·河池  	河池	NA	东兰县隘洞镇是“板栗之乡”基地，现有板栗面积占全县95％，属是红水河沿岸地区，河池市红水河流域生态环境治理工程东兰县竹林带项目启动后，沿河两岸翠竹葱葱，在方圆10平方公里的竹海里，不仅可以观赏红河美景，还可深入农家品尝红河鱼，感受铜鼓文化，旅游资源非常丰富。正处东兰-金城江二级公路边上，与初具规模的红色旅游区相得益彰，区位优势明显。隘洞休闲度假山庄建设能极大地推进和带动东兰旅游业的发展。		NA	NA	NA	344	344	4
河池三门岩	 广西·河池 城区北3公里处的良村后 	河池	NA	三门岩，位于城区北3公里处的良村后。数峰列峙，其中一峰状若昂首雄狮，狮之腹部峭壁下岩洞罗列。在西端有一形似马鞍的山麓，岩口有三柱天然垂石隔开，成为四个岩口，在古树藤萝掩隐中远路只见三个岩口，这就是三门岩。岩洞门有一巨石，下有三足鼎立，以木敲之铿然作响，镌刻有“磐石”二大字。顶壁有“灵岩”二字。昔时立有盘古大王神位，今石雕香炉尤存。附近几个岩洞，岩石均似切削而成的条块状，重叠交错，高若数层楼房，有的石柱倒垂，有的横架凌空。岩外有清泉，每当涨水期，泉水涌出，訇然如雷鸣，俗名“雷公泵”。 三门岩前方为抱崽山，大山侧有一小山，形同母子相依状。 　　在城区龙江二桥北岸还有一山名状元山，原名天门拜相山，其左为骆驼山，右为龙角山，山顶平如冠。山麓有村，原名冯村，今名状元湾。		NA	NA	NA	373	373	5
河池南丹罗富五道河	 广西·河池  	河池	NA	位于广西西北面，全县总面积3916平方公里，辖7镇6乡，居有壮、汉、瑶、苗、毛南、水、仫佬等23个民族，总人口27.6万。 　　南丹的地理位置优越，是桂、黔、川交通的重要枢纽，是历史上的“兵家喉地”。南丹位于西南公路210国道和黔桂铁路交叉点上，西南出海大通道成都—重庆—贵阳—南宁—柳州—北海二级公路贯城而过；国家重点工程龙滩电站的前期工程南丹—天峨二级公路已竣工。 　　南丹历史悠久，宋置南丹州，明复南丹州，清称南丹土州，民国7年改州置县至今。南丹的气候独特，冬无严寒流、夏无酷暑，年均气温16.9℃，山青水秀，洞奇多姿，民俗古朴，是旅游避署的好胜地。 　　南丹的自然资源丰富。县内有锡、锑、锌、金、银、铜、铁、铟、钨等20多种有色金属，总储量1100万吨，其中锡储量144万多吨，居全国首位，被誉为“有色金属之乡”、“中国的锡都”、“矿物学家的天堂”；南丹工业初具规模，已形成有色金属、建材、机械、化工、食品、造纸等12类工业体系，有色金属的采选冶自成体系，已具有7000吨/日选矿能力的锡、锑、锌综合选矿能力，具备年产1万吨的锡冶炼、年产2万吨的锑冶炼、年产1万吨的铅冶炼、年产1万吨的锌冶炼能力，锡锌产量居全国第一，是目前全国最大的锡锌生产基地。 　　南丹各民族既有共性又有个性，瑶族的服饰简洁明快，古风依然。苗族的衣着朴实而华丽，集厚（百褶）重（九斤）长（三丈）于一身，她们的发式高雅，最显个性。壮锦最能反映壮族妇女的智慧和才华，壮族的山歌含蓄而迷人，具有较高的文学性和艺术性。		NA	NA	NA	358	358	5
南丹洞天世界	 广西·河池  	河池	NA	"南丹洞天世界景区游览简介：位于南丹县城东部18公里处，有四级油路直接通达，是一个集喀斯特自然生态、少数民族人文生态融合的综合型景区。景区内有罕见的溶洞群、地下大峡谷、天坑、原始森林等自然奇观，有白裤瑶族、壮族、水族等少数民族文化。景区总面积18.2平方公里，2004年1月建成营业。主要景点有恩村珍珠洞、坝劳八穿洞、白裤瑶族村寨等。恩村珍珠洞：为恩村地下河系统的中层，全长2968米，共有十个洞厅。洞内景致壮观，洞体和钟乳石类规模宏大。特别是池水沉积几乎使每个较大的厅堂底层都有穴珠，直径1-100毫米不等,其中规模最大的当数“珍珠大厅”内的穴珠，分布范围约600平方米，厚约15厘米。成为本洞最为鲜明突出的景观。"		NA	NA	NA	388	388	3
河池九龙山	 广西·河池 广西河池宜州城区南3公里 	河池	NA	九龙山在宜州城区南3公里，九龙山因有九峰相连婉蜒若龙，因此得名。 　　在九龙山主峰山腰有丹霞岩，岩口高20米，宽6米，有后洞和顶洞可出。入口处有椭圆形钟乳石，宛如青龙含珠。传说宋代宜州知州张自明因在九龙洞为民求雨有功，病逝时，其棺被龙含吞于此。明代庆远知府岳和声题刻“丹霞遗蜕”四字于岩侧壁间。山秀洞奇，夕阳辉映，景旧称“丹霞夕照”。 　　在丹霞岩之南侧有九龙洞，洞口有宋刻“万云谷”三字，洞前有深潭，上刻“九龙洞”三字。洞内有白色石屏，下有流石坝数条盘曲，在水中恰如九龙戏水。潭前有巨石刻九龙神碑，因张自明曾在此求雨得道，明代遂在此祭九龙神。		NA	NA	NA	377	377	4
福源洞景区	 广西·河池 广西河池市巴马大洛红棉谷度假区 	河池	洞穴 避暑	"广西巴马大洛红棉谷福源景区位于巴马县城西北部那社乡大洛村，距巴马县城43公里。福源洞为廊道状中型洞穴，洞口是福源潭，洞内有河道900米，陆路约600米，迂廻出口在左侧一个天然的可容纳近2000人就餐或休闲茶吧。
进入福源洞，立即可吸入含有4~5万个／cm3负氧离子的极优质的空气。洞内的美妙景观尽述人类长寿的各种因素，理念以及故事。福源洞内的水质为天然弱碱性离子水，富含大量对人体有益的矿物质和微量元素，其有无污染、弱碱性、高溶解性、高渗透性、负电性、营养性等特质，可以激活细胞功能提高人体免疫力，改善多种慢性疾病。
地磁强度也是影响人类生命寿命的自然因素之一，长寿之乡巴马县地磁平均在0.5~0.9高斯之间。福源景区地磁平均为0.7高斯。在福源洞口正对面100米处的“灵龟山”，其地磁高达0.82高斯。据当地老人介绍，大洛村历史上有一位最长寿的老人叫黎日本，他就曾长期居住于此，1948年去世时享年142岁。

"	自驾：G322朝河池/百色方向，在二塘互通从入口进入G80，朝百色/云南/G80方向，从平果县/G324出口离开进入平果互通，进入G324，直行进入313线，过都阳村进入S208，沿S208行驶，到达终点。	08:00—17:00 	"       168元。

特殊人群：A.免票政策：儿童身高1.1米以下免费；残疾人持残疾证免费。
B.优惠政策：身高1.1—1.4米的儿童购景区优惠票；学生持学生证购景区优惠票；军官持军官证购景区优惠票；65岁以上的老人持老年证购景区优惠票。 "		331	331	2
河池列宁岩	 广西·河池  	河池	NA	原名北帝岩，位于广西东兰县武篆巴学村，分别距县城、武篆镇38公里和4公里，是个天然石洞，洞口宽64米，洞高43米，纵深137米，洞内宽敞明亮，干燥平坦，可容纳数千人。1922年3月，韦拔群在此组织革命同盟，发表《敬告同胞书》，1925年9月，韦拔群、陈伯民等在洞内开办东兰第一届农民运动讲习所，1930年2月，红七军军长张云逸来到武篆，认为韦拔群在北帝岩宣传了马列主义，提议改名为“列宁岩”。1962年6月26日，广西壮族自治区定为自治区重点文物保护单位，称为“广西东兰第一届农民运动讲习所旧址”。1977年，广西壮族自治区拔款修缮列宁岩，依照1925年的原貌进行修复，并办陈列橱窗。1978年，中共中央副主席叶剑英题写了“广西农民运动讲习所旧址”，放大后刻在岩洞口。 　　1995年被定为广西壮族自治区爱国主义教育基地。		NA	NA	NA	399	399	5
河池穿龙岩	 广西·河池  	河池	NA	"穿龙岩风景区位于广西凤山县城西北面，由穿龙岩、雷峰古寺、美人睡山、土官古墓群等景点组成。 该景区主要以人文景观为特色。穿龙岩又称凤阳关位于县城西北角200米处。因奔腾数十里的乔音河下游流径松仁村进平包屯黑潭，从内龙山脚冒出一截后闯入岩洞直注县城，活象一条巨龙，隐而复现，穿岩入城，故古人名之日穿龙岩。穿龙岩宽约300米，高80米，碧江靠右边崖脚而流，潺潺作响；小道石路沿左边河岸盘环而上；岩顶密集石乳、石幔倒挂，绚丽多彩；水中青山倒映，宛如“世外桃源""。穿龙内洞左侧岩壁有一长50米、高10米的石刻长廊，古今文人墨客在这里留下了许多手迹。清未南宁官客宋福基，到此挥毫道“大华山川""；民国年间广西省主席黄旭初云游此地，挥笔道“奇山妙水，俯仰清高""石刻字体刚劲有力。据说古代旅游家徐霞客曾在这里驻足留墨。位于县城5公里处旧州屯韦氏土官墓群，分别葬于清朝和道光年间，总面积约1500平方米，长80米，高差约30米，分下上两层墓地，下层为凤山土官韦昆年之墓，墓地呈半圆形，面积约500平方米；上层墓地呈长方形，为土官嫡子韦述忠及后裔之墓。这里地形如椅，后山巍峨重叠，面前一坦平川，视野开阔，乔音河与其支流上林河地此相会横流而过，如玉带环抱，远山耸立，或迤或揭，景致奇特，传说这是一块风水宝地。韦氏古墓周围碑石林立，有石俑、石狮、石马、石龟等石雕，壮丽堂煌，气度不凡。"		NA	NA	NA	391	391	2
盘阳河竹筏漂流	 广西·河池 广西省河池市甲篆乡烈屯西北面的漠斋山下 	河池	漂流 避暑		NA	8：30—17：30 	"       80元
A、免费政策：1.1米（包含1.1米）以下儿童、记者、旅行社经理、旅行社总经理凭证件免费。
B、优惠政策：70岁以上老人（凭身份证或老年证）、1.2米（包含1.2米）——1.4米以内儿童、现已军官士兵残疾人、军残等凭证件享受优惠价。 "		348	348	5
河池临江河	 广西·河池 河池市贝乡拉托村 	河池	NA	临江河风景区北起样贝乡拉托村畔，南至三江河口与龙江河交汇，河道全长37公里，含下枧、古龙、祥贝三个河段。河水碧绿，山水交融。沿河群山叠翠，古洞罗列。该景区于1988年10月与白龙洞同时列为广西风景名胜旅游区。 　　下枧河源自宜州市城北郊8公里的龙洲岛，下游至三江口与龙江河交汇，全程17公里。顺流而下，沿河两岸，峰峦叠翠，翠竹依依，山歌悠扬，有龙珠山庄、龙州岛、龙水山庄、下枧山、手巾岩、下枧村、莫村、马山塘、流河寨、三姐庙景点和三姐传歌台、定情树、望妹石等景观。相传下枧村是刘三姐的故乡。下枧山的峭壁上有刘三姐的“木扁担”斜插石缝间，已历千年而不朽。手巾岩的岩壁上有宋代道士化缘的遗碑。下枧河水面宽澈，沙滩洁净，是天然的游泳场。由中枧大坝登舟上航，沿岸有鹅山、老人山、望女山诸峰，神态逼真而雄奇。有绿荫覆盖伸入江中的竹坡半岛，有可容万人游泳避暑的小龙河湾，有鹅卵石遍地座落江中的龙洲岛沙滩。		NA	NA	NA	397	397	3
河池六寨子华公园	 广西·河池  	河池	NA	"子华公园位于南丹县六寨镇龙马庄，距南丹县城48公里。子华公园又名“龙马公园”，是国民党爱国将领、原广西区政协副主席莫树杰先生的故居。1934年，莫树杰为纪念其祖父莫子华而建了这个庄园。据此，国民党元老于佑任先生亲笔为其题写“子华公园”，并将题款原样镶刻在一块长2米，高0.7米的青石板上作为门额,挂在该公园的门楼上,“子华公园”因此得名。 子华公园占地200多亩，园内有炮楼、凉亭等不同类型的设施，形成了中西合壁、文武兼备的综合性建筑群。公园门楼为亭式阁楼，门向东南开，亭顶正脊中间高塑一葫芦，取中国民俗的福禄双全之象征，亭顶正脊两端塑双龙相向，取双龙护宝之意，四和垂脊作凤尾状翘头，取龙凤呈祥之兆。檐额罩枋均是青绿地仗的雅五墨彩画，取包罗万象之概念。楼层四周通开槛窗，自然采纳风与光源。在门楼后边，设有一个两米见方的金鱼池，池旁种有四季花、桂花，林荫花径由此展开。 在园中的腹心之处，有一口1米见方的泉井，其水质甘香如乳，取名“乳泉”。经过工匠巧妙设制，涌出的泉水平亮如镜，无半丝波纹，但水声淙淙。井的下方，建有一座大池，可供护园民工洗浴。"		NA	NA	NA	399	399	3
洞天酒海景区	 广西·河池 广西河池市南丹县民行北路南丹洞天酒海景区 	河池	NA	"去洞天酒海景区的N大理由
理由1洞中自然景观与人文景观融为一体，浑然天成。
理由2壮观震撼的酒海洞天内藏了上等的美酒，有八层楼高！
理由3国内外众多名品牌的酒陈列其中，让您爱不释手！
洞天酒海景区 详情
游玩景点洞天酒海景区
【名人酒库】 南丹洞天酒海于2004年开工建设，历时十年，到2014年底建成。酒洞总投资3亿元，开发建设面积10万平米，藏酒5万吨，是世界上较大的天然藏酒洞。洞中自然景观与人文景观融为一体，浑然天成。有酒佛迎宾、饮者留名、天成酒窖、金屋藏酒、饮中八仙、石窟酒佛、饮酒思源、一线天、地下酒河、百福酒廊、远古森林、海枯石烂、延寿宫、纳百川、酒海大观、留香岁月、名人酒库、贵宾酒库、大客户酒库、私人订制酒库、地酒天藏等景点。
【金屋藏酒】 酒海洞天位于南丹县城，壮观震撼的酒海洞天内藏了上等的美酒，不乏国内外其他品牌的酒陈列其中。丹泉酒之前是国有酒厂，多年前被私人收购。景区提供有偿藏酒的服务，爱酒的您不妨买上一大坛待十几年过后来取也是很不错的，坛底会有个人信息，不会弄错，而且藏酒有很大升值空间！
【石窟成佛】 洞内常年温度16-17度，湿度80-95%，是藏酒极佳条件；美酒用特制陶坛存放，在适宜的温湿度条件下，酒体陈化老熟，产酯生香，淳厚绵甜；洞中有丰沛的泉水，经权威机构检验，水质达到饮用矿泉水标准，丹泉酒都用洞内泉水酿造；酒洞盘桓在森林覆盖的群山之下，常年呼吸森林中的富氧空气，形成天然氧吧；洞中有规模庞大的木化石，经地质专家鉴定，木化石形成于3.5亿年前，印证南丹从古至今气候温润，森林广袤。
"	NA	NA	NA	NA	309	309	3
同寿山水	 广西·河池 广西省河池市凤山县袍里乡月里村袍屯大桥同寿山水 	河池	洞穴	"同寿山水景区位于三门海下游地表河－良湾河之间，是凤山世界地质公园核心景区，也是巴马长寿盘阳河五进五出（明暗河交替）的第二出，水中富含对人体有益的矿物质元素，为弱碱性水质，经百魔洞流出。水洞廊道长1100m，宽20～50m，水面到洞顶高50～70米。
廊道内富含大量负氧离子，绿水潺潺、河涧曲回、水道幽深、乍明还暗，游船通过时激起的河水啪打岸壁的回声萦绕洞腔之中犹如乐章。两岸满眼的凤尾竹，处处清新舒缓，情不自禁人陶醉，被誉为桂西的“瘦西湖”。“瘦”山水，人同寿，同寿山水。
"	自驾：凤山汽车总站-凤阳路-观音路-弄共峒-终点	8:30-17:30 	     98元起 		346	346	3
河池激情之漂	 广西·河池 河池南丹至天峨二级公路旁的打优河中段 	河池	NA	《激情之漂》位于南丹至天峨二级公路旁的打优河中段，距离南丹县城18公里。从闻名的古榕鸳鸯桥景点起漂，终点至莫德弯滩，全长5公里，落差58米。这里是地球留下的一道岁月皱纹，是大山的精灵，当你漂过连情滩、激情滩、撞情滩、逗情滩......。你会感受到有惊无险的刺激，给你带来无限的激情与欢乐。		NA	NA	NA	379	379	3
河池同乐镇生态新村	 广西·河池  	河池	NA	乐业县位于广西西北部，地处黔桂两省三市（州）7县的结合部。全县辖4镇4乡，有88个村民委（社区），1084个村民小组，总面积2617平方公里，总人口16万，居住着壮、汉、瑶、苗、布依等多个民族。县城距百色市168公里，距首府南宁市428公里，距贵阳市330公里。乐业是汇集“老少边山穷库”六大特色的国家级贫困县，同时也是“乐山、乐水、乐土、乐业”的新兴旅游城市。		NA	NA	NA	396	396	2
剑江山水	 广西·河池  	河池	NA	剑江风光在距县域35公里的怀群乡剑江一带。这里奇峰突兀，碧水悠悠，处处皆景。剑江十里画廊，“不是桂林，胜似桂林”。剑江两岸的山奇形怪状，姿态万千，有的山体巨大，给人以雄伟之势，有的顶部尖细，似要冲上云霄，青的像开屏的孔雀，青的似呼啸的雄狮猛虎，有的如同戏水的鸳鸳，有的像忘情的歌仙刘三阻，个个形态逼真，栩栩如生，活灵活现。 　　剑江，涓涓流淌，碧蓝澄清，河底白色鹅卵石历历可数。河中不时露出半爿沙滩，沙质洁白细腻。山，耸立如林，密集重叠，千姿万状，维妙维肖，形神兼备。山谷里，竹木繁茂，遮天蔽日，清幽雅静，岸边翠竹成荫，古榕参天。坐在夙尾竹的浓荫下四望，河水潺潺，天边白云漫漫，岸上孤烟直直上升，如一幅美丽的图画。高达数十米的才龙瀑布、且兴瀑布、尧河瀑布、肯才瀑布，宛如一条条银河从上天飞落，奔腾咆哮，声震林壑，气势雄伟，奇丽壮观。拉t岩洞，奇诡怪异，五光十色。在一处峡谷上有一座天然石桥飞架，构成了一座高约50米，宽约30米的拱门，浩洁荡荡，巍巍峨峨。石桥画上古木盘根错节，青翠苍郁。桥下倒挂着无数“胎生值物”，形态万千，其状莫名。拱门底端，小河潺流，窥视拱门那边，群山叠去，没入远方。岸边，古老人水车缓缓转动。半山腰上，绿荫掩映中，竹楼隐约，炊姻袅袅，处处洒撒着浓浓的乡土风情。		NA	NA	NA	371	371	3
含乐岩	 广西·河池  	河池	NA	在天河街北郊一公里山脚下，有一天然石穴，高约10米，宽约100米，深约1公里，岩内有7洞，洞洞相通，岩内石笋林立，石幔成帘，奇峰异石，琳琅满目，有的如天女散花，有的如天上瑶池，有的如宝石龙灯，有的如八戒取亲。漫步穴内，如游仙宫，令人心旷神怡，留连忘返。清道光五年（公元1825年）天河知县林光棣曾入穴游览，并新笔手书“含东岩”三字于穴上，此岩因此得名。		NA	NA	NA	303	303	4
河池柳羊洞	 广西·河池  	河池	NA	柳羊洞位于百魔洞东北边约800米处，主洞长约1800米，平均洞高50多米，宽约40米，大致呈西南--东北走向。洞内流水盈盈，空气清新，是一个“水光滟潋，山色空蒙”的天然大溶洞。有“柳羊拂福”、“雄鸡报晓”、“群猴下山”、“大圣早朝”等200多个景点。 柳羊洞高洁脱俗，因为她拥有一个水的世界，水涤荡得她周身娇媚，遍体风流。 洞中水声处处，有些似乎从天而降，苍穹的岩顶上漏下一束束水线，泻在锥形山头的“水盆”里，水线麻麻，水珠四溅。山下是层层叠叠的“瑶山梯田”，那“田埂”平而蜿蜒，是坚硬的岩浆结石，人从上面跑过，毫无险情。水从上田分流而下，田田灌满，块块平盈，积水深处，可成“浴池”，浅处却十分宽展，赤足趟过，毫不浑浊。 正因为有水的流逝，塑造了柳羊洞千奇百怪的绝伦洞景，而且使洞内空气流通，清爽宜人，从尘世间涉足而来，那一身烈日下的汗味和疲乏都被这意境调理得心清意惬。难怪有游者慨叹日：“难得入此佳境，公务的繁琐和包袱都被涤荡得物我俱忘了。” 洞中景点分布得宜，聚散有致，高下错落，大有“山重水复疑无路，柳暗花明又一村”之胜。当你绝处思归时，蓦然回首，那一尊“大圣早朝”在水环峰孤之中双手合十，念念致辞，令人击掌叫绝！		NA	NA	NA	378	378	5
广西河池坡纳度假村	 广西·河池 广西河池市巴马瑶族自治县甲篆镇 	河池	NA	"巴马坡纳度假村位于盘阳河畔,为地道的河景房,依山而建。
"	NA	NA	NA	NA	346	346	2
